time,pitch
0.001,--undefined--
0.002,--undefined--
0.003,--undefined--
0.004,--undefined--
0.005,--undefined--
0.006,--undefined--
0.007,--undefined--
0.008,--undefined--
0.009000000000000001,--undefined--
0.01,--undefined--
0.011,--undefined--
0.012,--undefined--
0.013000000000000001,--undefined--
0.014,--undefined--
0.015,--undefined--
0.016,--undefined--
0.017,--undefined--
0.018000000000000002,--undefined--
0.019,--undefined--
0.02,--undefined--
0.021,--undefined--
0.022,--undefined--
0.023,--undefined--
0.024,--undefined--
0.025,--undefined--
0.026000000000000002,--undefined--
0.027,--undefined--
0.028,--undefined--
0.029,--undefined--
0.03,--undefined--
0.031,--undefined--
0.032,--undefined--
0.033,--undefined--
0.034,--undefined--
0.035,--undefined--
0.036000000000000004,--undefined--
0.037,--undefined--
0.038,--undefined--
0.039,--undefined--
0.04,--undefined--
0.041,--undefined--
0.042,--undefined--
0.043000000000000003,--undefined--
0.044,--undefined--
0.045,--undefined--
0.046,--undefined--
0.047,--undefined--
0.048,--undefined--
0.049,--undefined--
0.05,--undefined--
0.051000000000000004,--undefined--
0.052000000000000005,--undefined--
0.053,--undefined--
0.054,--undefined--
0.055,--undefined--
0.056,--undefined--
0.057,--undefined--
0.058,--undefined--
0.059000000000000004,--undefined--
0.06,--undefined--
0.061,--undefined--
0.062,--undefined--
0.063,--undefined--
0.064,--undefined--
0.065,--undefined--
0.066,--undefined--
0.067,--undefined--
0.068,--undefined--
0.069,--undefined--
0.07,--undefined--
0.07100000000000001,--undefined--
0.07200000000000001,--undefined--
0.073,--undefined--
0.074,--undefined--
0.075,--undefined--
0.076,--undefined--
0.077,--undefined--
0.078,--undefined--
0.079,--undefined--
0.08,--undefined--
0.081,--undefined--
0.082,--undefined--
0.083,--undefined--
0.084,--undefined--
0.085,--undefined--
0.08600000000000001,--undefined--
0.08700000000000001,--undefined--
0.088,--undefined--
0.089,--undefined--
0.09,--undefined--
0.091,--undefined--
0.092,--undefined--
0.093,--undefined--
0.094,--undefined--
0.095,--undefined--
0.096,--undefined--
0.097,--undefined--
0.098,--undefined--
0.099,--undefined--
0.1,--undefined--
0.101,--undefined--
0.10200000000000001,--undefined--
0.10300000000000001,--undefined--
0.10400000000000001,--undefined--
0.105,--undefined--
0.106,--undefined--
0.107,--undefined--
0.108,--undefined--
0.109,--undefined--
0.11,--undefined--
0.111,--undefined--
0.112,--undefined--
0.113,--undefined--
0.114,--undefined--
0.115,--undefined--
0.116,--undefined--
0.117,--undefined--
0.11800000000000001,--undefined--
0.11900000000000001,--undefined--
0.12,--undefined--
0.121,--undefined--
0.122,--undefined--
0.123,--undefined--
0.124,--undefined--
0.125,--undefined--
0.126,--undefined--
0.127,--undefined--
0.128,--undefined--
0.129,--undefined--
0.13,--undefined--
0.131,--undefined--
0.132,--undefined--
0.133,--undefined--
0.134,--undefined--
0.135,--undefined--
0.136,--undefined--
0.137,--undefined--
0.138,--undefined--
0.139,--undefined--
0.14,--undefined--
0.14100000000000001,--undefined--
0.14200000000000002,--undefined--
0.14300000000000002,--undefined--
0.14400000000000002,--undefined--
0.145,--undefined--
0.146,--undefined--
0.147,--undefined--
0.148,--undefined--
0.149,--undefined--
0.15,--undefined--
0.151,--undefined--
0.152,--undefined--
0.153,--undefined--
0.154,--undefined--
0.155,--undefined--
0.156,--undefined--
0.157,--undefined--
0.158,163.49994357273485
0.159,163.14445679042345
0.16,162.7135604192504
0.161,162.2358750803792
0.162,161.74206293084265
0.163,161.1389733338338
0.164,160.45590678029288
0.165,159.6754599157022
0.166,158.7411031246581
0.167,157.5162968437447
0.168,154.832384763897
0.169,150.98403559193852
0.17,149.4905710650831
0.171,148.55890705768252
0.17200000000000001,147.87085564395335
0.17300000000000001,147.32368714238441
0.17400000000000002,146.867483784959
0.17500000000000002,146.48880436431986
0.176,146.16712382145684
0.177,145.88934919555965
0.178,145.64383434757036
0.179,145.4233950890297
0.18,145.22026840319296
0.181,145.0311183757121
0.182,144.85331434477487
0.183,144.6847164060286
0.184,144.52141019903985
0.185,144.36936692640404
0.186,144.22492506180808
0.187,144.08787198271082
0.188,143.95870166665094
0.189,143.83694685379473
0.19,143.7234958816004
0.191,143.61804919396272
0.192,143.52113760245868
0.193,143.43215482535322
0.194,143.34952717823603
0.195,143.27654704595687
0.196,143.21120836710864
0.197,143.15254628182103
0.198,143.10075146353176
0.199,143.05500142371932
0.2,143.01489971805844
0.201,142.98009617448065
0.202,142.9502321351676
0.203,142.92495437086174
0.20400000000000001,142.90351846721623
0.20500000000000002,142.8864811129305
0.20600000000000002,142.87310219893172
0.20700000000000002,142.8631175896169
0.20800000000000002,142.85631614102508
0.209,142.85250406241866
0.21,142.8515066669476
0.211,142.8531671500515
0.212,142.8573464022163
0.213,142.86392340616132
0.214,142.87301799583767
0.215,142.8841657694887
0.216,142.89745201992676
0.217,142.91280488798563
0.218,142.9301907667992
0.219,142.9495579726375
0.22,142.97089002852627
0.221,142.99414694609197
0.222,143.019313840986
0.223,143.0463973945866
0.224,143.07602166013518
0.225,143.10698046532258
0.226,143.13980755095588
0.227,143.17456855468748
0.228,143.2114772040634
0.229,143.25019827205585
0.23,143.29093749763723
0.231,143.33372522839363
0.232,143.37859978045475
0.233,143.4255804726792
0.234,143.47573428174687
0.23500000000000001,143.52700979899296
0.23600000000000002,143.58032937473843
0.23700000000000002,143.63574269820793
0.23800000000000002,143.69345726290283
0.23900000000000002,143.75312779773134
0.24,143.8149180956228
0.241,143.8787706393374
0.242,143.94462098539285
0.243,144.0122999933085
0.244,144.08327398092953
0.245,144.15468547973146
0.246,144.22744154359953
0.247,144.301676887437
0.248,144.3772359783914
0.249,144.45386662240182
0.25,144.53133866723698
0.251,144.60965885295371
0.252,144.68831723382522
0.253,144.76735439210702
0.254,144.84824105241466
0.255,144.92736229414334
0.256,145.00598353665453
0.257,145.08422593950255
0.258,145.16155440781637
0.259,145.23804775823015
0.26,145.31352323225587
0.261,145.38776205536922
0.262,145.46056996783506
0.263,145.53180922417525
0.264,145.60316734250904
0.265,145.67121194739246
0.266,145.73747976912446
0.267,145.8019421499588
0.268,145.86450998082395
0.269,145.92510949165285
0.27,145.98369754604994
0.271,146.04053359405913
0.272,146.09513300717032
0.273,146.14776463600214
0.274,146.19947247611452
0.275,146.24811299560898
0.276,146.29465113093923
0.277,146.33910587967264
0.278,146.38144612002662
0.279,146.4216366628371
0.28,146.45963279823548
0.281,146.49538217973668
0.28200000000000003,146.5291343460398
0.28300000000000003,146.5602560497969
0.28400000000000003,146.58951125136954
0.28500000000000003,146.61562035040248
0.28600000000000003,146.63905415455972
0.28700000000000003,146.6597127438014
0.28800000000000003,146.67745022264953
0.289,146.69211160920895
0.29,146.70353628647345
0.291,146.7115338992318
0.292,146.7159470643276
0.293,146.7165771365418
0.294,146.71306213783845
0.295,146.70528429734043
0.296,146.69293969774625
0.297,146.67573208792027
0.298,146.65336304759217
0.299,146.6255910475638
0.3,146.59214856057352
0.301,146.55265851005169
0.302,146.50607416507768
0.303,146.45292213472945
0.304,146.39071441217968
0.305,146.32160100921638
0.306,146.24439519127472
0.307,146.15931842925846
0.308,146.06709290784602
0.309,145.96793559776063
0.31,145.86489349933774
0.311,145.76050314496655
0.312,145.65952429614813
0.313,145.56691686314718
0.314,145.48395086912157
0.315,145.4178228573048
0.316,145.3665594453307
0.317,145.32833503944605
0.318,175.78896956803092
0.319,177.39686076656957
0.32,177.4698184943973
0.321,177.52837608027647
0.322,177.57518661944368
0.323,177.61274939492316
0.324,177.64380896315606
0.325,177.66887781089687
0.326,177.69002744088635
0.327,177.7084290683743
0.328,177.7249793948811
0.329,177.74038148819469
0.33,177.75517196329633
0.331,177.7697488132543
0.332,177.7844149382909
0.333,177.79940026688263
0.334,177.81526136098327
0.335,177.83189661951593
0.336,177.84883911604769
0.337,177.8665634572994
0.338,177.88515865790154
0.339,177.90466393319764
0.34,177.92511806640655
0.341,177.94654442883896
0.342,177.96895569000964
0.343,177.9923611008557
0.34400000000000003,178.01730605600437
0.34500000000000003,178.04278401257758
0.34600000000000003,178.0692775693287
0.34700000000000003,178.09681650903474
0.34800000000000003,178.12544029388056
0.34900000000000003,178.15513405380545
0.35000000000000003,178.1859241487065
0.35100000000000003,178.21783565336233
0.352,178.25088202124346
0.353,178.2851035424418
0.354,178.32128343346068
0.355,178.3579725011988
0.356,178.3958532310768
0.357,178.43503905817613
0.358,178.47554174675466
0.359,178.51740634317883
0.36,178.56109343898996
0.361,178.60588033838934
0.362,178.65219908443987
0.363,178.70013910950314
0.364,178.7508302190275
0.365,178.80225726930615
0.366,178.8554292262808
0.367,178.91043185572295
0.368,178.9673598370834
0.369,179.02623561137312
0.37,179.0871477247469
0.371,179.15012913649156
0.372,179.2152627675538
0.373,179.28302571248406
0.374,179.35429891247176
0.375,179.4266292073677
0.376,179.50141330752643
0.377,179.57881805094968
0.378,179.65886432597452
0.379,179.74158021998065
0.38,179.82698429540605
0.381,179.91507054176085
0.382,180.0062741605498
0.383,180.09991157222478
0.384,180.19857695451824
0.385,180.29816897024898
0.386,180.40047553154014
0.387,180.5054447620133
0.388,180.61294689359565
0.389,180.72277748373207
0.39,180.83535992228806
0.391,180.94982941064063
0.392,181.06635477257703
0.393,181.18463119565106
0.394,181.3068392262316
0.395,181.42754841437602
0.396,181.54921436650025
0.397,181.67093333866578
0.398,181.79274841308992
0.399,181.91416874940748
0.4,182.03458555333867
0.401,182.1534369638035
0.402,182.27072265843682
0.403,182.38528093835365
0.404,182.49945286597975
0.405,182.60807884105756
0.406,182.71274893818293
0.40700000000000003,182.813112680819
0.40800000000000003,182.9087092807926
0.40900000000000003,182.99968091350527
0.41000000000000003,183.08489099755974
0.41100000000000003,183.16450705515066
0.41200000000000003,183.2382722479628
0.41300000000000003,183.30596116185328
0.41400000000000003,183.36857684931852
0.41500000000000004,183.4233485963996
0.41600000000000004,183.47139168534656
0.417,183.51264240003366
0.418,183.54700131554415
0.419,183.57440415877286
0.42,183.59476777817588
0.421,183.60806435583754
0.422,183.6142254591249
0.423,183.6131913889172
0.424,183.6046420443409
0.425,183.58889545216556
0.426,183.5658071283232
0.427,183.5353292459018
0.428,183.49736273877144
0.429,183.4518355293891
0.43,183.39867301475599
0.431,183.33782031109652
0.432,183.26922098234894
0.433,183.19282042064376
0.434,183.10665540569823
0.435,183.014231852024
0.436,182.91308394720846
0.437,182.80418116576405
0.438,182.6866473480526
0.439,182.56035008601407
